recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
0dc380aa8,0.10297434,0.03005054,0.046288786,0.7913808,0.051914114,0.17553362,0.035353756,0.75458,0.070801848,0.087152588,0.057444656,0.11753166,0.10054782,0.031957536,0.069129074,0.08096751,0.3570804,0.21376548,0.07280532,0.058330392,0.23913436,0.04450794,0.1710103,0.17563922
0dda9e6b1,0.67673536,0.06894476,0.14241626,0.069409316,0.18570784,0.12387774,0.024821885,0.02492799,0.14325173,0.094646794,0.019047234,0.022566166,0.37660336,0.076375806,0.01729616,0.020180185,0.040817958,0.05796771,0.29303866,0.014857742,0.024009761,0.1383934,0.01450934,0.06253354
0ddf2b7a6,0.06236155,0.05618532,0.029736348,0.29697306,0.063241434,0.15878687,0.05316354,0.7154471,0.06603354,0.067657,0.03839612,0.15671926,0.09259802,0.10144698,0.094186104,0.8248504,0.15920938,0.14630316,0.0673494,0.09648808,0.4508374,0.03367955,0.049216536,0.071438712
0def49130,0.06044889,0.066867744,0.076442712,0.83429946,0.09010467,0.2287779,0.096726168,0.18144664,0.098586726,0.1821093,0.10835253,0.3046803,0.13974674,0.055676604,0.07649138,0.68065476,0.1946686,0.169677592,0.16236322,0.0578417,0.23639534,0.09403324,0.2522435,0.20041962
0e09adfe9,0.058827668,0.040965492,0.019341944,0.147600294,0.025194666,0.068652832,0.023314496,0.24887534,0.038866254,0.047176674,0.056615592,0.020146972,0.1064744,0.031806662,0.045061234,0.061038936,0.7231736,0.45132304,0.05712726,0.034371764,0.047685074,0.015060547,0.036312574,0.2855959
0e1fe96bd,0.033947114,0.073559648,0.82155648,0.5475508,0.057147252,0.12967508,0.05048018,0.0926445,0.05144794,0.10129776,0.04560438,0.14162867,0.21853962,0.029210388,0.038084256,0.042041462,0.091476334,0.046425616,0.060903168,0.06542684,0.061197144,0.037107054,0.24790466,0.13287054
0e42bd11e,0.1001834,0.156819654,0.120410966,0.59673124,0.093754214,0.061965776,0.038863986,0.175791312,0.08730334,0.070904506,0.027745292,0.12995794,0.18094466,0.061872584,0.05991638,0.05991062,0.9486898,0.082200432,0.053181708,0.024874963,0.040287796,0.078035844,0.044405204,0.028510656
0e6dadd1b,0.027112484,0.008893408,0.008076036,0.085169828,0.072185016,0.064304376,0.006637154,0.04960842,0.029649774,0.0217729,0.007361335,0.016669058,0.05693172,0.037481632,0.85780954,0.014332964,0.007560191,0.006034798,0.1059273,0.008254037,0.0601377,0.13288095,0.011509917,0.014273482
0e7bdb0b3,0.08110742,0.077383708,0.068102228,0.4873283,0.046796986,0.19701408,0.038883638,0.66133556,0.105224228,0.147043848,0.24490246,0.10607712,0.04577555,0.075930774,0.13902986,0.051212364,0.078046506,0.07631048,0.05014677,0.120903028,0.41147222,0.083047772,0.14156474,0.3623926
0ea504d17,0.058369792,0.10234344,0.11488768,0.6384302,0.04173479,0.30359168,0.12734046,0.49137698,0.06148326,0.20317928,0.048772162,0.130006766,0.1138542,0.040328944,0.10259824,0.098932206,0.048260766,0.16802656,0.10777128,0.067403406,0.19351072,0.098949606,0.07847066,0.17738664
0ea77d7b7,0.068773604,0.069639444,0.055148924,0.7577924,0.062204016,0.10714516,0.094728708,0.10026698,0.1256315,0.21728286,0.0670667,0.078538006,0.6710249,0.09001942,0.09879216,0.059594226,0.083311676,0.125638748,0.22026756,0.1586858,0.019325149,0.090080314,0.138034808,0.39685134
0ec1aeda1,0.087339466,0.39656016,0.011662174,0.6594592,0.040221984,0.05086345,0.079570108,0.28297928,0.037421904,0.8793479,0.031455598,0.16602902,0.367022,0.019830322,0.065648234,0.02214854,0.06270122,0.047697294,0.167036128,0.049782884,0.031404698,0.122389234,0.029359132,0.24788556
0ec3209e2,0.049900692,0.12826988,0.03042568,0.5636572,0.09478644,0.029277282,0.018024379,0.056875896,0.151536726,0.043155792,0.015974717,0.024548768,0.77635584,0.09483606,0.015220282,0.024025386,0.01932761,0.027063494,0.4749412,0.018121556,0.02371603,0.1530515,0.04150322,0.070538176
0ec7eb8e7,0.067140544,0.065590226,0.19362302,0.73317166,0.06125462,0.26872234,0.067857814,0.15797098,0.054516,0.075781036,0.021427156,0.1146466,0.26337032,0.033618062,0.31351838,0.083787512,0.069445824,0.086457306,0.48480434,0.097103106,0.14561858,0.037134964,0.046762264,0.058270348
0f0e300fb,0.08791849,0.009886233,0.02348163,0.13005836,0.06353774,0.089791924,0.015269436,0.04572595,0.085778976,0.036749458,0.021757764,0.011667463,0.9397193,0.029405236,0.05214237,0.021380928,0.020427516,0.016802474,0.62460274,0.029500222,0.020137102,0.11674471,0.029667806,0.093805396
0f435eee1,0.175560892,0.10697516,0.0646395,0.29639382,0.051119388,0.38867124,0.27526888,0.48978272,0.096492636,0.1479186,0.169441306,0.1507637,0.12032298,0.060319894,0.19584036,0.1369748,0.082379174,0.27874582,0.4691289,0.34078658,0.12174438,0.023788992,0.12387822,0.29572444
0f52cfeeb,0.05007525,0.03670167,0.01777996,0.30921912,0.0999147,0.8695612,0.05248524,0.05261304,0.033757642,0.08569082,0.036457806,0.196791888,0.04521476,0.036369834,0.73361164,0.06210256,0.0317926,0.04722244,0.4798248,0.030079192,0.08281952,0.14317774,0.021496486,0.2249136
0f97e5ee5,0.11023996,0.03681485,0.082873154,0.61168584,0.078334712,0.83987588,0.116995728,0.22305952,0.079958486,0.259521,0.31675094,0.23666368,0.150567234,0.0379155,0.10604018,0.146173548,0.077221048,0.079375172,0.10609372,0.1025325,0.41792174,0.03992002,0.35365114,0.27519392
0fa0af606,0.20328036,0.098652976,0.087252944,0.6338859,0.06147039,0.3785618,0.05964688,0.116365206,0.064681352,0.11062906,0.052306932,0.16823526,0.2684586,0.04225766,0.22402926,0.10186888,0.127034652,0.1276237,0.3156915,0.17694886,0.131523848,0.163506448,0.058131952,0.129828786
0fdab4b3c,0.11689952,0.08280453,0.19336476,0.4250186,0.10420711,0.53235994,0.068908424,0.26526172,0.132880568,0.177569448,0.10526524,0.22497508,0.095720696,0.081751024,0.20135242,0.099382114,0.18749198,0.068280268,0.20872964,0.068479056,0.24287376,0.07969603,0.12827558,0.17907174
0fef36a05,0.5685252,0.19100868,0.063538796,0.43579974,0.08042519,0.15055062,0.088281792,0.13923678,0.075796056,0.15125104,0.07628684,0.17161226,0.14036338,0.07487204,0.60709266,0.09171865,0.08143092,0.37486866,0.48066988,0.19189684,0.27019836,0.09442694,0.065668732,0.30113578
101e55d43,0.065466548,0.07196083,0.0594039,0.23762734,0.076339388,0.116299748,0.13165444,0.69867796,0.04581815,0.18155342,0.18006826,0.098914946,0.0600872,0.039704006,0.11186564,0.78168382,0.069663656,0.084449726,0.074440796,0.09533764,0.28305362,0.08565898,0.084840154,0.75813336
10788adbc,0.096269834,0.5017292,0.012785661,0.18885472,0.1010455,0.024292636,0.012989172,0.22197414,0.1661752,0.116046048,0.10429989,0.054367548,0.163661314,0.027273136,0.869154,0.031693062,0.040698332,0.04824844,0.053866292,0.066678476,0.038666576,0.07925719,0.04285937,0.09156408
109557c57,0.63733326,0.051747054,0.05165134,0.14452641,0.123413288,0.11212394,0.021868684,0.052576494,0.37192038,0.080372572,0.017101144,0.012455447,0.47313924,0.055027252,0.015781273,0.027652884,0.018996302,0.15527896,0.076876206,0.013831904,0.022942595,0.054958516,0.009471428,0.07466444
10b07068d,0.79137726,0.073958654,0.15518848,0.4646928,0.062284768,0.4033249,0.092913676,0.16973436,0.072448504,0.07730944,0.035454404,0.11448977,0.07686897,0.048653806,0.149795746,0.43051424,0.08935603,0.064239388,0.35522236,0.24066246,0.110391366,0.030457508,0.09919923,0.17258856
10b235de1,0.04636352,0.039353698,0.016543564,0.68016072,0.054586912,0.13307758,0.041974596,0.08600464,0.178927206,0.037400192,0.01843149,0.02541036,0.84845706,0.028763232,0.07533434,0.045723646,0.07177702,0.03228169,0.07740322,0.03813516,0.025234572,0.072491766,0.043769386,0.042234552
10b4e296d,0.06329168,0.52966004,0.036449536,0.48203034,0.34437246,0.050602532,0.026611748,0.08454716,0.08425542,0.094549506,0.028456894,0.038356594,0.13747888,0.13378142,0.063823664,0.048769468,0.027074174,0.03632276,0.130326272,0.011264023,0.072151012,0.36971012,0.052863724,0.030763086
10d58c6f5,0.07838211,0.45691572,0.109513688,0.4569006,0.101789368,0.1707298,0.038154482,0.10201149,0.033876148,0.041074664,0.05829344,0.21249046,0.17382381,0.1592674,0.078780664,0.053746086,0.5507448,0.074425816,0.08339812,0.037459188,0.18199852,0.08763498,0.042879104,0.055616284
10fa28496,0.76770548,0.05775186,0.13284306,0.51241394,0.12765733,0.27585632,0.136382628,0.12969198,0.088435168,0.2154896,0.07767129,0.147061492,0.17364012,0.05117604,0.27864302,0.057054144,0.091775954,0.046115684,0.14558402,0.16403034,0.128178192,0.03425987,0.20134258,0.37435098
10fe3b80f,0.11998958,0.124241566,0.1126212,0.73136292,0.07873032,0.15844756,0.4039042,0.119245792,0.10295158,0.2313868,0.17854271,0.195341968,0.10900728,0.05012562,0.1033779,0.150493634,0.0411623,0.14234724,0.144256746,0.10212936,0.093154966,0.149962354,0.193045068,0.4150073
10ffc39bc,0.32434258,0.20506186,0.23195966,0.64291896,0.085353232,0.33373384,0.20661738,0.22040334,0.10728091,0.048437292,0.087938636,0.10972494,0.10969548,0.024484211,0.067403626,0.064944136,0.034993446,0.053346736,0.035586536,0.194904912,0.32842534,0.03212713,0.03834146,0.4015646
112e45fc4,0.33947176,0.80136852,0.056081724,0.38804564,0.073616386,0.171470452,0.090840954,0.1175347,0.32009492,0.32006898,0.096903384,0.12258898,0.37536754,0.04250934,0.10702772,0.05874338,0.076354026,0.06374116,0.1094498,0.12551036,0.03855,0.146969366,0.10798728,0.38217488
11306b782,0.048141562,0.06881739,0.050647032,0.53159514,0.094598496,0.094480134,0.030220518,0.069562894,0.049085212,0.058237696,0.02985374,0.0527095,0.81573734,0.037079618,0.090150028,0.066179508,0.03388298,0.045747972,0.22562394,0.038481504,0.03343628,0.086503112,0.02541234,0.088338006
117d9a7c1,0.795262,0.12991204,0.039106864,0.3372872,0.118819272,0.27769608,0.07265078,0.21560684,0.07995742,0.08652586,0.06326498,0.072225236,0.48232232,0.046993348,0.062446606,0.03781797,0.080884504,0.1725569,0.08378826,0.035422358,0.062989986,0.077085328,0.06838113,0.40094834
1202a2650,0.07536328,0.06836207,0.058281588,0.39245612,0.049114252,0.05919172,0.121752166,0.35551272,0.048661608,0.17918608,0.055447596,0.76778612,0.2123197,0.0821863,0.2131036,0.19278172,0.069416112,0.1551984,0.06151135,0.101795948,0.18292716,0.054516066,0.06971112,0.143066668
1216bdea4,0.10923932,0.8474934,0.031576386,0.28418224,0.06743972,0.08141904,0.029841978,0.088745666,0.049902484,0.077184868,0.027172006,0.115631032,0.24886346,0.06180824,0.044920116,0.071411676,0.8947008,0.069390368,0.048189724,0.03876915,0.068476688,0.099648904,0.13731732,0.024654913
1246e017b,0.050529646,0.014307928,0.020166376,0.09994179,0.112706888,0.06108996,0.014289415,0.046707996,0.031841538,0.05527215,0.015212953,0.03000126,0.072253632,0.7271776,0.8887118,0.026284856,0.01563861,0.018891072,0.12179254,0.022005655,0.03819381,0.1241466,0.03649098,0.043853896
124a84f36,0.068746972,0.12848886,0.087389404,0.39223118,0.053373908,0.25950232,0.077305276,0.8084384,0.11093772,0.052338594,0.072867816,0.18507932,0.18360951,0.028228474,0.132856512,0.12351716,0.10466125,0.23758102,0.042309648,0.080746448,0.24104156,0.06004935,0.14253032,0.137887288
12a4d9e95,0.046421034,0.120036828,0.44389042,0.690991,0.06034578,0.8436794,0.087962484,0.18050747,0.046170164,0.12294979,0.034277744,0.12929821,0.17439314,0.075280816,0.14473983,0.70291342,0.085216356,0.202143,0.13996924,0.06644141,0.1227974,0.097922432,0.054753876,0.063921546
12b81575a,0.088452064,0.036833852,0.019805142,0.78856186,0.09105317,0.44727884,0.03023792,0.160776628,0.42191586,0.040348214,0.016184632,0.028737372,0.192601252,0.047355682,0.11572609,0.049538744,0.050335288,0.05260573,0.21126764,0.033691538,0.045060816,0.1004832,0.040899038,0.047490236
131a6848a,0.060144246,0.07854754,0.089858026,0.43914824,0.15659822,0.068062234,0.24723176,0.23381116,0.08620404,0.13869927,0.0439731,0.10575016,0.32357924,0.096591044,0.1330735,0.063006992,0.43307194,0.172005034,0.114899766,0.0962278,0.02744273,0.10766668,0.10611936,0.40661164
133bdbd34,0.071081704,0.072876846,0.034633162,0.54418482,0.056882488,0.141135466,0.022033134,0.118746472,0.031098912,0.05067232,0.015827061,0.037789168,0.86041994,0.058660108,0.11122613,0.043106276,0.04670058,0.043345756,0.30900144,0.024708974,0.038365226,0.05892455,0.019184854,0.09046918
135c4d0ab,0.051189696,0.05401612,0.027007312,0.124984932,0.030963608,0.090813292,0.060829634,0.63383364,0.052839852,0.157559,0.23993254,0.8382046,0.050215686,0.017287764,0.1350567,0.071458656,0.056157572,0.2048124,0.054729724,0.100559008,0.146102666,0.047793442,0.1731009,0.1260973
13d9ca101,0.48752846,0.07267943,0.068265808,0.10864216,0.13059244,0.045852864,0.034999458,0.04112558,0.160259246,0.071791888,0.034161296,0.019646796,0.56236372,0.0701608,0.02195093,0.020317468,0.027495894,0.05848656,0.54667974,0.022411859,0.022197672,0.07121142,0.012380786,0.058951504
143d47752,0.87828006,0.060119612,0.33845226,0.072255326,0.022734604,0.084417128,0.028089488,0.042149704,0.11775756,0.04262824,0.015909138,0.022223782,0.030969712,0.040991492,0.03899994,0.030042148,0.034837126,0.011921577,0.24599188,0.0795706,0.016869842,0.020401198,0.035641992,0.01657991
14ac0cbc1,0.8759285,0.069849754,0.064498734,0.61523208,0.024458482,0.17995532,0.040768326,0.12020719,0.04875342,0.075273466,0.038137252,0.068844324,0.13367872,0.025069654,0.0843799,0.059250844,0.05982152,0.079397314,0.4542996,0.31671422,0.066099512,0.027046594,0.07993849,0.17755838
1519c960b,0.091213596,0.03096668,0.04568699,0.29915902,0.06638718,0.16017748,0.10879873,0.27776342,0.035811254,0.07444856,0.12107866,0.11497631,0.083070756,0.21324204,0.52124792,0.89618388,0.031860604,0.072415256,0.5416044,0.065540988,0.1665015,0.09514978,0.037904384,0.36803128
153152f1b,0.12324948,0.097200716,0.02794287,0.7198594,0.045705392,0.057637888,0.016065554,0.0757681,0.08079272,0.088314426,0.05375951,0.046418292,0.046364186,0.06244438,0.062747454,0.072313488,0.8284542,0.039248392,0.084967816,0.055436904,0.058668684,0.034131742,0.06222468,0.08556228
154009f6f,0.064388084,0.081782424,0.05060972,0.8027346,0.043525856,0.149453128,0.044707348,0.5686613,0.079706192,0.06549024,0.022439717,0.10924804,0.12280134,0.038481402,0.05846275,0.112591148,0.1756247,0.08060136,0.080225814,0.049150786,0.39843826,0.06824344,0.06588652,0.1674517
1595d8520,0.058725,0.037614774,0.09570038,0.4267775,0.2695486,0.069491606,0.013570734,0.052767354,0.06438554,0.06336081,0.028179312,0.056864554,0.7865432,0.043598032,0.027091228,0.022294225,0.05358497,0.019453792,0.55569696,0.042290748,0.030904814,0.11585736,0.085560948,0.056191648
16211f6f0,0.083323586,0.022652472,0.02066439,0.41307388,0.123452592,0.134304548,0.024611947,0.07211306,0.075014312,0.046301544,0.03235848,0.046069488,0.8854889,0.022325307,0.053333216,0.032226328,0.050897456,0.031533212,0.2139414,0.016792083,0.02276651,0.0840147,0.021811952,0.18572248
164419792,0.044351668,0.053756356,0.025050246,0.26296044,0.055634588,0.137361,0.03744775,0.71621932,0.072709144,0.086214346,0.065148872,0.10235405,0.040178794,0.030126924,0.140753794,0.07539458,0.059471392,0.60639486,0.091784632,0.138097132,0.20299766,0.07709118,0.13092348,0.70521336
1646f15f8,0.9502697,0.041844774,0.036934668,0.2553679,0.027893198,0.02845051,0.05932072,0.05312183,0.074113804,0.066699534,0.08757696,0.027863896,0.075293232,0.008758229,0.033767008,0.0316168,0.03135201,0.049651388,0.04601248,0.080009306,0.025238156,0.01554421,0.030492392,0.028646508
164ed3af2,0.05480414,0.031281048,0.09976796,0.451676,0.042264682,0.39236346,0.0530385,0.077949328,0.070907212,0.13846618,0.99648408,0.19095887,0.15944612,0.049981326,0.137125314,0.06425778,0.10567069,0.3067781,0.0637269,0.13955376,0.169231654,0.0487425,0.23154398,0.56529474
166829221,0.040801466,0.086664688,0.019834101,0.33380904,0.049344746,0.052021896,0.022065772,0.036137486,0.071617436,0.044322764,0.01746908,0.014111882,0.1331804,0.060080152,0.034895796,0.015611017,0.9962081,0.092561156,0.042000392,0.030609166,0.016533409,0.06226444,0.028330612,0.02673698
16ac1552e,0.09476104,0.6742028,0.06009068,0.27669148,0.04280175,0.10130426,0.021053311,0.172668934,0.071812648,0.07251532,0.025832338,0.03927167,0.074160408,0.06312331,0.079454816,0.047557654,0.9762536,0.07064466,0.047623808,0.023359698,0.06678723,0.05308808,0.024230134,0.091288888
16bdc9519,0.3041065,0.08513644,0.082061666,0.76530614,0.105546546,0.26041122,0.16058922,0.28601298,0.085022444,0.11333046,0.126789594,0.15570378,0.23858642,0.046176862,0.05253118,0.09540036,0.094338846,0.068659126,0.089958512,0.15571644,0.10737245,0.062075674,0.1135932,0.24543968
16ca3bfc4,0.073220264,0.017941106,0.07274424,0.70573654,0.048470726,0.1574317,0.026948628,0.083654964,0.126825774,0.0581438,0.062348426,0.0593241,0.19048544,0.042982766,0.06532788,0.037036192,0.078244454,0.04470782,0.023341574,0.12704699,0.04762496,0.036000868,0.08566042,0.942982
16dce03c1,0.08240521,0.045985326,0.055872846,0.2286364,0.046059674,0.36372338,0.075741344,0.1532368,0.069162452,0.80523548,0.062108492,0.16804966,0.07990202,0.04691891,0.062387634,0.02944344,0.077084756,0.73049312,0.10730431,0.030494568,0.33764872,0.055503684,0.17746392,0.124007332
16ddf4901,0.036801844,0.2259866,0.025948262,0.48418928,0.25526772,0.038595206,0.03334051,0.089969146,0.18273922,0.047953042,0.016112924,0.024737856,0.61160082,0.110687768,0.08377809,0.10376103,0.063687652,0.013440824,0.07364386,0.011290999,0.043154588,0.10808918,0.031251058,0.076790894
16e1c2483,0.91787834,0.2133684,0.07675504,0.29335616,0.04715217,0.27031126,0.04462595,0.077409708,0.048003158,0.051923346,0.05317983,0.032863774,0.046283824,0.016285292,0.030020588,0.12244248,0.044704456,0.1070455,0.016292252,0.18939152,0.078102506,0.022508943,0.030190306,0.20365152
172ff2c64,0.178981328,0.038933992,0.040522552,0.2754982,0.11963592,0.10648548,0.093845988,0.24900248,0.064396804,0.106122446,0.76649208,0.17697164,0.047944844,0.05220223,0.78280916,0.40107688,0.04398629,0.056671214,0.07090087,0.025170344,0.091668426,0.10074956,0.023070447,0.1519897
17557278d,0.06308695,0.04314723,0.022235526,0.23510278,0.059652614,0.020753062,0.025252026,0.28051868,0.082168704,0.10775352,0.044819004,0.036027336,0.25100742,0.11392827,0.4797163,0.052185934,0.05655328,0.084070844,0.074380374,0.029265186,0.019751084,0.06449808,0.051561684,0.96575146
17583f1e7,0.18666306,0.14328841,0.13605656,0.18180334,0.18944202,0.2062499,0.039234584,0.4530981,0.069553268,0.225646,0.039549738,0.11498301,0.110556566,0.163609612,0.080968332,0.9340025,0.0346993,0.1046085,0.10021733,0.033710808,0.064494252,0.23786154,0.19374626,0.31876564
176321177,0.10780826,0.06851921,0.021136208,0.20773714,0.11607032,0.02664668,0.01631626,0.081528788,0.21908168,0.059946764,0.022671315,0.021708446,0.7635288,0.080068904,0.02197002,0.020738236,0.089530516,0.064607954,0.73747774,0.007736613,0.028567314,0.194922506,0.050142026,0.0669782
17765d8a3,0.0913126,0.091298104,0.043378848,0.5789371,0.096284168,0.09103142,0.02259552,0.93084012,0.053907586,0.070118368,0.054258216,0.065614772,0.05380366,0.032074058,0.153354668,0.247047,0.058962632,0.07938826,0.042447556,0.0484943,0.174582994,0.06153592,0.04908056,0.16739008
17c3e49cb,0.059916246,0.047473628,0.07159012,0.15445096,0.053828472,0.048798006,0.08993358,0.6791352,0.04255524,0.036002132,0.191698254,0.83808194,0.049661982,0.031610492,0.079805756,0.03020104,0.040574962,0.059282768,0.04459358,0.11772892,0.33120342,0.078476768,0.069884216,0.16106692
